"ITTER107","Territorio","TIPO_DATO15","Tipo indicatore","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2003","2003",-3.4,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2004","2004",-3.8,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2005","2005",-3.9,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2006","2006",-4,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2007","2007",-3.3,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2008","2008",-4.3,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2009","2009",-2,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2010","2010",-2.7,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2011","2011",-3.6,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2012","2012",-4.8,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2013","2013",-3.6,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2014","2014",-2.8,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2015","2015",-2.8,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2016","2016",-2.9,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2017","2017",-2.9,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2018","2018",-3.8,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2019","2019",-3.8,,
"ITF3","Campania","NMIGRATEIN","saldo migratorio interno (per mille abitanti)","2020","2020",-2.9,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2002","2002",2.1,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2003","2003",5.2,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2004","2004",5.3,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2005","2005",2.2,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2006","2006",1.9,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2007","2007",4.3,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2008","2008",3.6,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2009","2009",3.1,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2010","2010",4,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2011","2011",3.6,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2012","2012",3.1,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2013","2013",2.2,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2014","2014",1.5,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2015","2015",1.5,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2016","2016",0.9,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2017","2017",1.6,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2018","2018",0.9,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2019","2019",1.1,,
"ITF3","Campania","NMIGRATEAB","saldo migratorio con l'estero (per mille abitanti)","2020","2020",0.7,,
"ITF3","Campania","NMIGRATEOR","saldo migratorio per altro motivo (per mille abitanti)","2019","2019",-1.3,,
"ITF3","Campania","NMIGRATEOR","saldo migratorio per altro motivo (per mille abitanti)","2020","2020",-10.9,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2002","2002",-2.4,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2003","2003",1.8,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2004","2004",1.6,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2005","2005",-1.7,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2006","2006",-2.1,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2007","2007",1,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2008","2008",-0.7,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2009","2009",1,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2010","2010",1.3,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2011","2011",0,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2012","2012",-1.7,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2013","2013",-1.4,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2014","2014",-1.3,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2015","2015",-1.3,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2016","2016",-2,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2017","2017",-1.3,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2018","2018",-2.9,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2019","2019",-4,,
"ITF3","Campania","TMIGRATE","saldo migratorio totale (per mille abitanti)","2020","2020",-13.1,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2002","2002",3.2,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2003","2003",2.8,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2004","2004",3.3,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2005","2005",2.4,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2006","2006",2.6,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2007","2007",2.2,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2008","2008",1.9,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2009","2009",1.6,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2010","2010",1.3,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2011","2011",0.8,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2012","2012",0.4,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2013","2013",0.1,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2014","2014",-0.1,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2015","2015",-1,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2016","2016",-0.5,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2017","2017",-1.1,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2018","2018",-1,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2019","2019",-1.2,,
"ITF3","Campania","GROWTHRATEN","crescita naturale (per mille abitanti)","2020","2020",-2.4,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2002","2002",0.9,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2003","2003",4.6,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2004","2004",4.9,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2005","2005",0.7,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2006","2006",0.5,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2007","2007",3.3,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2008","2008",1.2,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2009","2009",2.7,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2010","2010",2.6,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2011","2011",0.8,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2012","2012",-1.2,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2013","2013",-1.3,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2014","2014",-1.4,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2015","2015",-2.3,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2016","2016",-2.4,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2017","2017",-2.4,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2018","2018",-3.9,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2019","2019",-5.2,,
"ITF3","Campania","GROWTHRATET","tasso di crescita totale (per mille abitanti)","2020","2020",-15.5,,
"ITF3","Campania","TFR","numero medio di figli per donna","2002","2002",1.47,,
"ITF3","Campania","TFR","numero medio di figli per donna","2003","2003",1.48,,
"ITF3","Campania","TFR","numero medio di figli per donna","2004","2004",1.49,,
"ITF3","Campania","TFR","numero medio di figli per donna","2005","2005",1.45,,
"ITF3","Campania","TFR","numero medio di figli per donna","2006","2006",1.46,,
"ITF3","Campania","TFR","numero medio di figli per donna","2007","2007",1.47,,
"ITF3","Campania","TFR","numero medio di figli per donna","2008","2008",1.46,,
"ITF3","Campania","TFR","numero medio di figli per donna","2009","2009",1.45,,
"ITF3","Campania","TFR","numero medio di figli per donna","2010","2010",1.44,,
"ITF3","Campania","TFR","numero medio di figli per donna","2011","2011",1.41,,
"ITF3","Campania","TFR","numero medio di figli per donna","2012","2012",1.39,,
"ITF3","Campania","TFR","numero medio di figli per donna","2013","2013",1.36,,
"ITF3","Campania","TFR","numero medio di figli per donna","2014","2014",1.34,,
"ITF3","Campania","TFR","numero medio di figli per donna","2015","2015",1.35,,
"ITF3","Campania","TFR","numero medio di figli per donna","2016","2016",1.35,,
"ITF3","Campania","TFR","numero medio di figli per donna","2017","2017",1.36,,
"ITF3","Campania","TFR","numero medio di figli per donna","2018","2018",1.33,,
"ITF3","Campania","TFR","numero medio di figli per donna","2019","2019",1.31,,
"ITF3","Campania","TFR","numero medio di figli per donna","2020","2020",1.3,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2002","2002",29.7,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2003","2003",29.9,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2004","2004",30,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2005","2005",30.1,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2006","2006",30.2,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2007","2007",30.3,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2008","2008",30.4,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2009","2009",30.6,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2010","2010",30.7,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2011","2011",30.8,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2012","2012",30.9,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2013","2013",30.9,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2014","2014",31,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2015","2015",31.2,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2016","2016",31.3,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2017","2017",31.5,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2018","2018",31.6,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2019","2019",31.7,,
"ITF3","Campania","MEANAGECH","età media della madre al parto","2020","2020",31.7,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2002","2002",75.9,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2003","2003",75.8,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2004","2004",76.4,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2005","2005",76.3,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2006","2006",76.8,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2007","2007",76.9,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2008","2008",77.2,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2009","2009",77.4,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2010","2010",77.6,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2011","2011",77.7,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2012","2012",78.1,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2013","2013",78.2,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2014","2014",78.6,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2015","2015",78.2,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2016","2016",78.9,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2017","2017",78.8,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2018","2018",79.1,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2019","2019",79.6,,
"ITF3","Campania","LIFEEXP0M","speranza di vita alla nascita - maschi","2020","2020",78.5,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2002","2002",16,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2003","2003",15.8,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2004","2004",16.4,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2005","2005",16.3,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2006","2006",16.7,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2007","2007",16.7,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2008","2008",16.8,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2009","2009",16.9,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2010","2010",17.1,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2011","2011",17.2,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2012","2012",17.3,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2013","2013",17.5,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2014","2014",17.7,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2015","2015",17.4,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2016","2016",18,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2017","2017",17.7,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2018","2018",18.2,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2019","2019",18.4,,
"ITF3","Campania","LIFEEXP65M","speranza di vita a 65 anni - maschi","2020","2020",17.6,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2002","2002",81.4,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2003","2003",81.3,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2004","2004",82.1,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2005","2005",81.9,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2006","2006",82.4,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2007","2007",82.2,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2008","2008",82.4,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2009","2009",82.4,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2010","2010",82.6,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2011","2011",82.7,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2012","2012",82.9,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2013","2013",83.1,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2014","2014",83.3,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2015","2015",82.7,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2016","2016",83.4,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2017","2017",83.2,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2018","2018",83.7,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2019","2019",83.8,,
"ITF3","Campania","LIFEEXP0F","speranza di vita alla nascita - femmine","2020","2020",83.4,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2002","2002",19.5,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2003","2003",19.3,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2004","2004",20,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2005","2005",19.8,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2006","2006",20.2,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2007","2007",20,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2008","2008",20.2,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2009","2009",20.2,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2010","2010",20.4,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2011","2011",20.5,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2012","2012",20.6,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2013","2013",20.8,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2014","2014",21,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2015","2015",20.4,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2016","2016",21.1,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2017","2017",20.8,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2018","2018",21.3,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2019","2019",21.4,,
"ITF3","Campania","LIFEEXP65F","speranza di vita a 65 anni - femmine","2020","2020",21,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2002","2002",18.5,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2003","2003",18.3,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2004","2004",18,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2005","2005",17.8,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2006","2006",17.5,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2007","2007",17.3,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2008","2008",17,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2009","2009",16.8,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2010","2010",16.6,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2011","2011",16.4,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2012","2012",16.1,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2013","2013",15.9,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2014","2014",15.7,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2015","2015",15.5,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2016","2016",15.2,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2017","2017",15,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2018","2018",14.8,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2019","2019",14.5,,
"ITF3","Campania","POP014","popolazione 0-14 anni al 1° gennaio (valori percentuali) - al 1° gennaio","2020","2020",14.3,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2002","2002",67.2,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2003","2003",67.2,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2004","2004",67.3,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2005","2005",67.3,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2006","2006",67.2,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2007","2007",67.3,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2008","2008",67.4,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2009","2009",67.4,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2010","2010",67.6,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2011","2011",67.6,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2012","2012",67.4,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2013","2013",67.2,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2014","2014",67,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2015","2015",66.9,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2016","2016",66.9,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2017","2017",66.8,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2018","2018",66.8,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2019","2019",66.7,,
"ITF3","Campania","POP1564","popolazione 15-64 anni (valori percentuali) - al 1° gennaio","2020","2020",66.5,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2002","2002",14.3,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2003","2003",14.5,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2004","2004",14.7,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2005","2005",15,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2006","2006",15.2,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2007","2007",15.4,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2008","2008",15.6,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2009","2009",15.8,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2010","2010",15.9,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2011","2011",16.1,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2012","2012",16.5,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2013","2013",16.9,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2014","2014",17.2,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2015","2015",17.6,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2016","2016",17.9,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2017","2017",18.2,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2018","2018",18.5,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2019","2019",18.8,,
"ITF3","Campania","POP65OVER","popolazione 65 anni e più (valori percentuali) - al 1° gennaio","2020","2020",19.3,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2002","2002",48.7,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2003","2003",48.9,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2004","2004",48.7,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2005","2005",48.7,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2006","2006",48.7,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2007","2007",48.6,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2008","2008",48.4,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2009","2009",48.3,,
"ITF3","Campania","DEPENDRATE","indice di dipendenza strutturale (valori percentuali) - al 1° gennaio","2010","2010",48,,
